75,GMHFG,2004/09/14 11:07:04,51,UPKPHREEHKGTTRFCG,TETCY6N9EV99BEL463QI3N6M1801TD41FYYFLJZPYN0SMNYJA8VN2VGOWEEKSO2LCTCYGXXNHWAA5D0VGX1JJKMEL08ZWLXETS52EEGGPBS9JMX8MLWIO3GTBAUK9PTWG3U1YGC68EDBMUR6YICHOU6VGHLK0GT749KOPLWWOEH8Y4CSRS4CJL3ATL2QLAYNLZWV8IEVB8PA6OFXVF0FIGX8VSEAD8VZS2J3AW4NXWJUGZYTSF3GZDK9UG9R1DGQ3E3Z3V3NB9LG7FZJNAAWCEL7DTB7X9X78HACEK4MUFUH5EU5Z8RY9C5ZY2VPBPIO8QX59LM51NVKH1ICMMQ7608XI3ZOCJE82QL1CERZD74Y
36,KZRVR,2008/10/03 07:31:58,86,WVIHPALJTU,M91LX8FQC53WU4WUEFPSMSY8D79HBZX5SEWBK4E3A9VJRIDS9PPA
25,WQ4EB,2020/12/02 12:18:01,67,AC,SFTOV2HCH0F38LCQMW3MHQDHQAF2CP68J4XEARGR4M8YPNV07H10S6WXPG1JVI9SAUWGKMMXR1FNHQ54QXLK6E8SFJG7VMJGKSR04YN1S353DJLIZBP92BR02KMMLN8ICS4JPUOUAQMOTJ02QAQ4996IS28T5XMIE13NJ239AYWON7T8VLBPKSFYLGIFKMPF1F1WT8GJSN6GXGQQLTMK7ZHWYJTRW7P15ZHM6YX2792JS0Q0VX9WI9WRNGQ9FNUDELZXSBF5T7KMYE80IFP5RDYVXJZ8641PG7N6M6JI8U6TMI4BT5QBN3CM0W9H3IC0UM65VRYO8HFSZKNLN7S207IRHKHLBD0KK5ZI5
85,KAYLB,2014/02/13 10:13:12,16,IHDEWWXCCUJTSB,2A5BRFICV9C3TOSDQB18IDQDWBV9O7XBJUPW3VDQJSKZTPYQR1W7A9M8I9NC1ADKFNX55B7HD5BWD80FTMHPCA8L6UX5M507NIBU0XRJ2JAUZP9AK1P8MJG7IGY02WABOOV7RS1C4EDEU7EFIA
52,SYFIH,2012/04/14 10:12:31,9,,IOYM27RLV5CGYP563L5UCT5SD5PWT611XKUU52TV65OKZGU8AQ97OWN6TI42I9ETKRHWNFYTU32BZ2OWTJPK0N1D1GXPSUSZT8Z82GJXLJBKW76X4T2OG4THH54KRNZPDWJCW7RR0YYQRR4O01LM344YAYDA9FWDFV9KVCW4DLPPGWVWDH566RJPXPIP6H7XI1IH9XPWM8NLUWVO4ZHO45WTVH2M64L2OFN
84,QQ8JV,2011/02/11 04:04:41,32,WPBERCHVQY,MNCQ29O6X8CZC9XYQSYAVQ1P6DWAT8L0SME4G3S7XRTLFV7UDYAZ73HVX32HSN9VZ2WOD443WEHTMTK0X4L9POA5TIZNOHGT9TSF8NUJVHZC9TFU1WC4LKMHH7HFTDRWJ16MPTBN7NZVDHYOFDM75ZDBNXO32ABSE6HZ8HEA4ER0BCNJHGQTZEAJO5PJ95NPV3IO314WF0JIV45MOTR1PIXGQI4JPQOHYKXWKILQXE0AO5TINRCVIS9F4D5H7YSIBZ112ARI2B1Y49FI5B1YUG5V282WB
79,O6OMZ,2009/08/10 07:32:08,53,PGYATXBXTSWP,RHQ5UIRBJERDDX5B5OBH5FIWHE2KPZP9IMWTN6B8TMY8DWWZ6WD86U1PWNYAB4N9YCHQ8SIJFCJ4FQRQS1KSYIEKMGT1576B9P7EMM3XWKIQXPQ6C7V739YZ8E1KJ7FJHLSN16ZK8FY625H01V2Y4IDH0CFHZ7D15TGRFJM6JE90F5GXOLGUF1VWMYJRZM7EZ51CCO128CS6NGSO57OWNFOR4NK5R6APBLMANDP5L9
93,Q0TH3,2013/10/09 05:47:13,19,NPNDJBCAEOVRYHLHR,DEWVDDBOAYNVO3761Y8FSTSK6NOY4HQPCAA2Y0TEAS6XUO65XPDOD1OAIIQC9ZL571K5UM2B9WCAZ68IN7IIGH86Z5D87C59UEYVT2GZ39UEPG3PIJFQPGMXC1IK6XRATTSDQYTYEPMTHP81WQ7P7XQN3F8YLK8NN99BWE6J03WVBNSEWCLV7YH2ERH16YL73MPK4CS5H9AT6KPOLDCQOZT4UZ4HKUX9E0Q7D0XFE81THHLQKA85YRH7VKQ85XA4E80N9EW1IT5GLJEAO4WPRWI7Y94YPX8UVLWIWAP0EGXJ6UVUNIV
38,S7S85,2009/10/18 16:44:01,66,YFSECFTXULGJYSJW,YNXXO0RFL0VUCCXX6OPPZV8Q5CJG7E0G6KZB64XILPO5GWPCHJVN786K9XLYBUWLYVBPX4OAWI865MANS306BHQXAHIGNAM03H6127EGM4RRM5UOF7
18,954EF,2014/07/06 20:10:18,5,LQWGPVC,XJ0CYUH73YN17L6PE7F9VDPHB7JYN3MTFDYDWAHPWOL9II6K9LB93I5WL00KJPXI1S0H5WFD
50,XENGH,2003/03/18 07:25:50,74,ISAOWACSYVNHAJXADPH,FYU05ALME4K1RADRLWEH9PAUC27IOAJ4JTHB0M1HWC
88,QXLGR,2011/11/30 16:30:50,93,WANTFVRVEAAJBXJZ,KF6518E9M0GC0PSEK7RDGH5U1QKULTJZC35EB4HOGMWDS1UMGG8QQD1SIEI4VKVMZMHWGH8R3V3YTDPBUMW90550967KJ19PJS8E9X40I21K0YB1HJ3H71H47TQF7E656RHP6U3OWHOHTAVM5M3E4M4841AKZIP9Z03GAVTO16KNYEMHCKB99TP5
6,O4SL3,2013/08/31 11:59:40,77,PNJZVFDQJUXPEVEL,8V05E484KGCFAF7RQR0PAZ8WDD1PUQJVPVPMCDETJ6R3AYETY4
96,IKZ5U,2010/03/22 17:58:56,96,RBRZRUVSZKGCHAU,KLIGOWFZX14NTOF07VW8DML288DAD245PV07995WW4YBA9HG3OW3F3HFYLQPKQ23XURTOS88MRACZCM7HGJP4Z6HX3PF9DL7RGEY2SJHSUGWQG42LBJ788LJDUCLBVDU2UVD8CZYJ91Y4BPYCTHSYQDRVX9VIYOMK5FRGKDCAF8DSGRDE3551F5TPDK2MTGMPLYOB240REV26538F5OJAUF7ZHY9D6C4YGJJK09ERIOCY9KM0CBP380UFKLA9PN7XZOEGKR2YPB7I2KDO2VUJ2YK48Z05WOTM66HK2
11,CC0I9,2008/05/12 20:48:59,21,B,FVH2LA98687JFS2OT7LU2F3DR4Q
40,2GVPA,2003/12/15 15:42:20,2,FUJVWWPPCFHAHONECUS,0R2PIH0O1UT7IHXSUWASICI80EXNDOPSXLWVRGJYML8HIZJ23VE3B688TKF096X73CLCFIIOM6UOUOJC9PQQQW55M0J4TTCMZN9TEZ6D0I63L1HCF8EP0TGMT48PCOH38G6JIW9143KGFHPD0YO9RHKCITQF3FOWGBM6WSX20RVQN30WCOTQVASP9Q0C1VVB6S6SJZGCKQBOQKPDO87W1I7RHGKXS4VREC1C5DA9EDRIJUQ4EMMMR53L1XSW7LIC8T6HBFH3KSOHNDP7PUGOPGHVRGURVXTM0L2G0XV3G3K20GPHIUP8VG32OER9OHE5GXYOQE55Z3A5E25W2KC8
1,8DGBJ,2003/05/26 12:45:40,50,YXETLEYPSHN,VP582U9GFJY02CJZU2Z6RYK3H7A8Q24MIDZGU2ACM1L91GY5FW35OOVMW6NJA53XGVI2U0QJE7HSUGBABKWFRCY61BHMPIGTL6Z
27,9AB84,2015/01/21 04:35:09,35,PUPWFJMGXFK,JC3XOKSXQ1Z1WZ2I49K12MVJQHQJZR5XELHPMQT5X5KUYRNSOZE2OANHY5ZTPY0C79P8XIACH6UNKFKS6B93P3D2Z1QPL1PKFKGDWUPX1MELP1T9WJJ3MUG72QD0Q3E6RZQW4AVTWQHWZGQZ0E0WJJZGV8GL2M5MWQTUVTGEZ
0,Y2U70,2006/05/01 04:19:15,52,ZAEMTRF,WXJKOKBNZY70N3TLVGI1ARLDBC8NKKPDDVUX9C1CH72UUHEJN9N14I1ACC384PINKQYGDDAJ3SG7OMEJOPJ1T9GOVME2W4T8O1RFYPRXAQAR
42,RQVY8,2018/12/11 15:37:56,7,,3MBZ8PME1LZL2YSRGUUVGZUTSKSXUUUEMPBLUGH5EQXNLL4RZ0C
87,AQGCI,2003/04/07 04:23:58,67,OL,PPID6DEG9XBVSR1YAZCEFT697I8V3ZKLFMDJSJIO7QFOZ73R4T2NUW2GWRIBCY0EU3GGFHW9MOS9ZIZJ5S5T65BT5I75ESCVE8UQGRYPZULG1NCPTIR6JXUYP0PECJ9FJV5EID2OT4BLN51WYBLQJ
99,8PVSB,2004/09/17 21:08:52,80,AZVCHOKYYBRFCCJVYFL,WIROFQN12PANWQZXYP1BGRDSO29N7120N6D5K86LHFKGEPRXOWCRWJ8DD7QDCADGW7ZY6NLCJY1ZRP51TF192IX9SA6VTBHLVAV0VI46HWDZR964
33,Z8FTE,2018/08/21 11:48:46,14,Y,IE43QRNR605OCXWBX6ZFM6QXBEDRL82W97DS4D0SB5F9OVH86FZNSX2KJY78BREWZEL2JQ5AQWT7SWSI5RZJ3MLBVRLKAMFZR9AEFLZ28BIS0X8E2JSD
77,0B0KP,2014/07/20 02:49:57,36,ESUIISDEMQUASAHAIUU,SAJZGIKUUF8KBJUNKZBI6O9WP7D1KMONENIOQPJ800AW7UL6MMKKSE7K1LE8HS22JMMECQJVFSH2W1NNTRYB4AYU12E8Z2TXMQ6ZKTMEJJWL7LO96PWD4SEC824IF1QKREMXNB068PFUJLD3FNYTE74W7FP1L7WE93HKJ
67,SP9B7,2015/01/08 18:52:13,65,KZD,27QKDT9GIY47GDEY3HCWFAQIOKF4VKOFR98FTMUK8EVR52UDDAD01H6LKF21569ROJHH2641I07D7SOHQZVU1TG3OWFJWRPQQC1DMMFV1JSQ0X3MKANWD94Y40EWGEY667SADN7LCARFEVP1D4R7WHHWU69QNTC3Q8HY8VU7S18UVN38NVVBOBJ04E84JQ5JV88VSEQ0RG9AOQ14Y393F3G7VJW3SAH5IJCL8J542SKNIVDBA75CDLJ
10,JFE57,2011/05/02 12:06:47,63,LTMQBIY,0AECEEPM3ICWIE96EYLS5C3HOFW3JEB2JOKE57IZOHPQ1FMJGK9S09ZP2IFI821ODI7AI3R21Z8YIVOAXIZ4ACXPSGHQ7X84WUWYXF5L8LM0M62TZ37H0D9W0SL8KIOE2KLSS22PLIQGT58Y57O6HLGFRZPAVTW4TTWKCSZBU9W8HYTOEM45QRXZZD9Q9PFK3ZXD1CA0R09X43ZJIDQWVMQRS7WW8LXXW92K0R3T78VRS06B082X57ABJHOAL7D19BW5TYCWZJCD1FXYHURE0FZ0D8J8T3C72Y3T0CEVGQR2YSBRHQRJ26CT8WYFH04K88D28Y7GVLJSMSNTM50BTU7EZY1WFW8PSDV2PKFR3YDY0IJ6U09PC5FC22QS219O6C9FM1ONB6QI
72,IN82X,2015/01/16 06:59:55,35,COAHSM,TEDYUYEWP9RKZ3TFJKJTA89VCQTYIFYON6FT78W45DDREWWPVMMCOTT2XGTP9HH3CHGVT7YN0Q8EOZKF16QUDMYFUWHYXR11D6149MXE34DVVUHO9881ONTCS1HO31PPQRFAZP4JX5TY2PB561KZ0R1XXXS165ZDCECOJI3DLHQ4AFFP10DIWZ9AW5Q5YMY6TJUG8797VH6366D89Z35WTAIE55ZZUD06K2I36UKBO5MK8U0BKZJC8
70,5GLVV,2005/05/21 13:51:46,25,BTDZZIN,XZOIXNR9OEN3885J0XV5G8Z190OPT0Z3VIUNMJ16H2GS9RH7O7857IAXOJX92QSIOWHXNDQ40GYD996G4Z9GGBI7QCGV3EWHUOJVTY1BTB29ER9S8CZDGXWR5B5SSAS63MP8X4F6TVQIDQ2IKK0KY017X0TQS00M3AOP0E5CYJCPTNJ1X7YIGCO2WARNX11EHL5H5KY91J4JX3BTVYW2M00LE4B3ENOUKBQ9NQR3IL7LFV5SHBZP9AF3WWS2XO9RDNKXZ1JSOER6S2LGHW9HPV7ZKCXAXFRDAEX7NQPXBEEQY4CFN0MNV3T23AOW1WTOE6KRXVRQRC9UMGU0F1A5M4YUPY4P8WR7RH1NSQQI11BG5U7SKJ34L
22,POG44,2017/02/22 23:48:06,18,LZT,DX33I3TJOYBKHOA4DK
95,WQOPA,2005/08/07 01:04:22,60,KGBN,XVYVQAPG8BAW08UXUB3MHYSMEFF3N77C24K8NZ8YA670YF2NE5N5PU3MDZ91DB45DCL4LSPKZ90UVBK3SYTSI4B5GYCBNRZ6ODHUSFLP2EINHYLAJ4W098HT6RHXXGGR7ADB3S824EWZC2MHEYX1WDEPKC5GK1MN6XJO9BA712U9QCP3NHW347GCC6Q4W0OCOPLUM7G9VAOXY7LE3UP9RY0UEUPMMCBE8YKBE1S2R2ATDQUL44IWDWP15ZSRCZ3N3GRHYMLRZABL95LO51J9Q1ATZFKE50TKT61EIOYH6BGQ598EVJKPYIA17NXX183VK59W5LHLOIY8A38EDCZXFYBM5YJ2OHW9X0U47G7QBLJEBTBK5SC6ZAO6QV1X7ZLQNC
73,6MR9I,2003/06/19 00:00:51,57,IWDLAZKRYBKCMSQMA,1HAQ79R4MCABGBM9T6CHCIWUL9YPYXHYNKNZ3XVGU6S7RGDDB8BTH721ABW6RALONFIISRLV9BYIZ3EN6X7ORYBGEY2W0SFJGCI54OATV6WVDTV3YWIDHRUFT35ZFMULGB725353T2F4GZP1NGUQJAQOUYXEZIPOBDAO9Z12AVBKTN4FQGXQVSSCODWNEXUZ7DJBXX0M5HR19TQQ8CT2TSW9Z87PVYRBWA5MH8OZPW89GYIUNE1
8,0PLHU,2010/11/08 21:26:41,47,PXNXBHWORCXONE,34PIA2AB8LDAR4F8B92Z5MKTMTX4XQ4YTKEVGYSPJ8M1ZZVRP7DHHGKEK4IVCUEYJ3BTW46JJV3THLK11J07UR32FJI3N220JRELWF9220ETQUHHM970HX70TMS76UMD4HSZ57OA52IC92MVMYCMJAM6J2M4EIWKSE9Z95PE8GA26E3M5X8U6FZEXEZQ2K9S0I0VCXXP07J9DWJCWZV39VFV9O5TA5R8T3S00QCKS8DMK91YG3PZT5
9,LBK31,2010/09/19 10:31:10,37,,HVU44WG8C2ZFMI6SHG4WGHU98DO27HZIT125YFGC9W0VKGYHYOKWZXK4XSUNNX5NZ2CU55L2NRDKD60HM659CLFLBA2T6X7RQKK2KS2E6FZ9J4V87WVUOTY97WYLEDEZ2HGN9PQ71UZLGPEESBI8T1WO5YJLZXY4JAGN6QO8JIVQLL8N570XEEXO2WCWQF0C2R07NHFKYJUK30GKUDTD8OD0LIEY2GVY8L4QAEVS0ZEYYAAYMGBG4KRXGE3TNCBODYN243TXPE169HOBGZ4L64ZKBQXH0NPTQJPYHC2VLHFPGF8
30,A1RYI,2002/02/11 05:48:34,63,HHFITARLYTWO,BH84T576R9J4OSDI4IZLY7B065VMVDHU43KPA2LWWAVU5TREBP8U7W56TJRXW13T9XVUQXD38NEHHHY2CN7Y04XIHJA1T920LKFD8COM4IIBD8MJDD47PM8XZY9XOGPGRZVI6F0Q7GCKLY461KN2BSJ2SBB5FVIPFRWEMQE9ULHCJF1LIPQDTKS10N79YDCG
86,489VJ,2002/02/30 20:20:36,26,XJHPLIB,L6HVU0L3PVKXL
21,4EXFE,2005/12/21 19:50:26,22,ALPBY,6V5Z8V3DA9I083LW70I4F89IDRMSH8SX25OD7S4094PRCOX3CXGROKJUI2ANOM1FC1UEYTHQY0M7M5QOW7NFH3XBDFJ66K12N8IZ4OGSM2KXZZ8JUCI5FT4QYGYAFGZ1159HZ9LQ4EVFXPKP1BV5LP4UPIHB886RAT3JOAKPM24QWJ6W3EVFSOSNFKV5YPZGMMEYNAM7AJ3A95WJ3CNO2FFAK3RFBI0V1RNTACSFX2FP6CELH1QHXBGQSYN7CGL76ARAUW4ZJLG534T6Y5KBSE9CSIOKHH0VA9IL6A84N57RZPK9Z78WGVUGLJDPM7CBBEILMR7JT5TBIHRW6WI18Y5NMAXVHAXG7MVX5TTCJ
41,2M5QK,2000/04/08 09:54:38,44,NSLAPQKODF,3VD886HK3EK6KVFLXJNVG1ZB66XBH21AFJPX4QAIBNRC7UC0JU8YI19HUNUYRGY3MUVUZE822B97TTTNHF65RB22YKZP0ILZ
68,UILWG,2005/04/03 14:21:36,80,I,GR21P97FD0ILP3GXSCCHUPGDAJ4ONKJGY6THIVJ6O7FDP2K6W93QM6XVIPV4K4R0ICIBHO8N381NYKDMPAQ2XMQYN1EZ1RYXAHIPDBUG979MPOEQJZTVHBF6K5ZZ5FFC7C2KIQWV43RVDYRGCIP2OXPD024DCPD77USEFEOOPEX1GWMM465UY311UADOP5AXFW90JAEJPOF1VTQOU159AI6RZUX0QNOGTPC1XM421TKM4RK5YIGDATNP8VKW1SHO3YCJJVL5E75FE224N2CLSG9R49APU4RIF1N6VHU8TCDC86ZTB6J795W4KK6QIELJL60SSXYLLQY1HABFHU6YLQJC7HIKFNW5O553CCTIBU
63,1CWCL,2001/06/22 22:56:21,99,PDZZKNBKMVAOQMYI,AAPGS4I255HRSF27UQIR9GG339RTCQBDAZHIYOR8EY6H9X83GR0QQUI3WLSL450F7AME7XJH9301Y06AYMKY1YVPJOFF0Y5FCSNM2C3JVKXUH3CD73ZARYNO129LPGH5BM87R8LYRVZHSIKFOIPTYPKWV0AT8BH
89,H5JPW,2002/10/29 03:59:07,54,JZDOOTKBZCD,LHW7A96N7EK9KF8JUYL9QI7BBSUYFKIS42P0W7MZL5HUXC4F52D9P5EYANVXFVCZB4UEOPDMPUDMQ0U2Y93KDDB441PPNQCYDIIU7H63KILNF89THJJIKWGIGUCOBVYLT1MZLBCFPY24F8YFADECV6L0CA0PBA7E1TN4L2ASU1XU0MY24LTOWRCA5ZWB1ES8P7JV71KDR34PPLTQNJRO7LHX6UWG3F2VR3R7QDLOB057N98BLY3QXZHHAE3D73JVDFABZ9CX0EMSHQOMCOLWH4JN
29,OR5QW,2005/04/28 01:29:06,36,GWTCBM,R7UHUTIW8W
76,ODE8H,2007/10/10 16:10:44,96,XTYDT,TN2UOZ9BMXERXFJEXG8C7ARHY7ATP5V63PDCCJLDVVKNWWI0BJXX3FIAHFEU3XOYUD3HYY2ICGHREFYGQF9YU9CF4RUSJR74L8DOJ79ZSR3ATO8JXBLWKWPS1TPXJ238RNEI8ZM3C12V1BJCLWASWCAF2SLDVQS7HEURVW1U6BP4U9Z82OMPOL2JAL2G5B38EORQOR9D5XASOE4Q2G5MQE4VW9GDAVMLNPVMSTEU276EX4YT0YDDK1R6O8BGJMWP483LGIWLAX8RP54S3ZGJ3285K36X8CW5R9A4IE3Z4Q1L1UPKWBJXQYXWA9
13,QAPPJ,2001/09/12 02:18:47,61,JW,IYV7I9RXDXFBHIHNP27XGWH6B7SJ42YWDLG3ZKRCQCWT918V3798V2Q6JP3YGSTUCVGD037UXS4XAHFXJ7XRMDF6E60ADB4ZD381YN1790A81743G4WUUNWT9XLNNHN8XU93QGE8HN3Q1FREGOJHU1G6Q1GNO27O93BLVZYG16XRLHBXV3XYES4CLNR3R7EJ7NDTKZKDS2V4G3HAHIB7JLKI2W39P2SG7O54PCCSMJM681MR81WD8FYLM77E525IVMA7WILSRRKBNS6QXYRFYZPQVFMWDAV9XQC2LIHHBYATP9V16OZBWNDQ5FYW5I06DIMWL5LH0QWZ5R81JQDZ35G6PX44R2NQNDTGJMGEFBXKK7QDG7H7OAE30
65,6M8SH,2006/02/02 13:40:59,92,EGATKFHNTRKXM,LHYUMOWLXOA8LLZZDGRMDS5G6WVPVXLZF98I1GDYSZ8HW6YMHNSMSXGNASDB3E7UZA3TL5OD4GUOSEG96HPGUCQDOLLBB1ONG0ZE3XNMK8P8STLV4RGYV08Q6F0L09IMW9G5RFRT3HJELJA58A4QN306EL36UC32VKS6FOMQSY8LOBVBVHQRM1TODRXD7P88LKTGU7Q27Z8545LCGV
